line_item_id,gift_date,gift_amount,order_number,recurring_period,recurring_sequence,ref_code,ref_code_variant
378139442,2021-02-28,14,PP261519210301,once,0,em_20210227_ak,email_1091353
378140004,2021-02-28,14,PP261519210344,once,0,em_20210227_ak,email_1091353
378145360,2021-02-28,14,PP261519210761,once,0,em_20210227_ak,email_1091366
378227844,2021-03-01,14,PP261519211377,once,0,em_20210227_ak,email_1091359
378232597,2021-03-01,14,PP261519211728,once,0,em_20210227_ak,email_1091353
378244784,2021-03-01,14,PP261519212722,once,0,em_20210227_ak,email_1091366
387488173,2021-05-01,14,PP261519213019,monthly,2,em_20210227_ak,email_1091359
391828282,2021-06-01,14,PP261519213019,monthly,3,em_20210227_ak,email_1091359
378248526,2021-03-01,14,PP261519213019,monthly,0,em_20210227_ak,email_1091359
383218853,2021-04-01,14,PP261519213019,monthly,1,em_20210227_ak,email_1091359
378255402,2021-03-01,14,PP261519213537,once,0,em_20210227_ak,email_1091359
378266938,2021-03-01,14,PP261519214380,once,0,em_20210227_ak,email_1091359
378270084,2021-03-01,14,PP261519214614,once,0,em_20210227_ak,email_1091366
378279041,2021-03-01,14,PP261519215295,once,0,em_20210227_ak,email_1091353
378297289,2021-03-02,14,PP261519216723,once,0,em_20210227_ak,email_1091353
378393104,2021-03-02,14,PP261519216801,once,0,em_20210227_ak,email_1091353
378395651,2021-03-02,14,PP261519216990,once,0,em_20210227_ak,email_1091353
378404650,2021-03-02,14,PP261519217701,once,0,em_20210227_ak,email_1091366
378547282,2021-03-03,14,PP261519222793,once,0,em_20210227_ak,email_1091353
378560833,2021-03-03,14,PP261519223847,once,0,em_20210227_ak,email_1091359
378757445,2021-03-04,14,PP261519232514,once,0,em_20210227_ak,email_1091359
378768795,2021-03-04,14,PP261519233384,once,0,em_20210227_ak,email_1090088___subject_1468940
379043909,2021-03-06,14,PP261519241941,once,0,em_20210227_ak,email_1091353
377734027,2021-02-27,80,PP261519199083,once,0,em_20210227_ak,email_1091366
377740652,2021-02-27,80,PP261519199606,once,0,em_20210227_ak,email_1091359
377727123,2021-02-27,4,PP261519198552,once,0,em_20210227_ak,email_1091353
377735541,2021-02-27,4,PP261519199201,once,0,em_20210227_ak,email_1091359
377737889,2021-02-27,4,PP261519199389,once,0,em_20210227_ak,email_1091359
377742059,2021-02-27,4,PP261519199718,once,0,em_20210227_ak,email_1091366
377754177,2021-02-27,4,PP261519200668,once,0,em_20210227_ak,email_1091366
377736121,2021-02-27,70,PP261519199249,once,0,em_20210227_ak,email_1091359
377742916,2021-02-27,70,PP261519199783,once,0,em_20210227_ak,email_1091353
378079041,2021-02-28,70,PP261519205599,once,0,em_20210227_ak,email_1091359
377733749,2021-02-27,250,PP261519199061,monthly,0,em_20210227_ak,email_1091359
377741054,2021-02-27,250,PP261519199638,once,0,em_20210227_ak,email_1091353
390909676,2021-05-27,8,PP261519198660,monthly,3,em_20210227_ak,email_1090088___subject_1468940
386601273,2021-04-27,8,PP261519198660,monthly,2,em_20210227_ak,email_1090088___subject_1468940
382111648,2021-03-27,8,PP261519198660,monthly,1,em_20210227_ak,email_1090088___subject_1468940
377736208,2021-02-27,8,PP261519199255,once,0,em_20210227_ak,email_1091366
382112337,2021-03-27,8,PP261519199642,monthly,1,em_20210227_ak,email_1091353
387513427,2021-05-01,8,PP261519199642,monthly,2,em_20210227_ak,email_1091353
390910261,2021-05-27,8,PP261519199642,monthly,3,em_20210227_ak,email_1091353
390910327,2021-05-27,8,PP261519199754,monthly,3,em_20210227_ak,email_1091359
386601974,2021-04-27,8,PP261519199754,monthly,2,em_20210227_ak,email_1091359
382112411,2021-03-27,8,PP261519199754,monthly,1,em_20210227_ak,email_1091359
377743593,2021-02-27,8,PP261519199832,once,0,em_20210227_ak,email_1091359
377743619,2021-02-27,8,PP261519199834,once,0,em_20210227_ak,email_1091366
386602136,2021-04-27,8,PP261519199995,monthly,2,em_20210227_ak,email_1091353
390910479,2021-05-27,8,PP261519199995,monthly,3,em_20210227_ak,email_1091353
382112580,2021-03-27,8,PP261519199995,monthly,1,em_20210227_ak,email_1091353
390910507,2021-05-27,8,PP261519200033,monthly,3,em_20210227_ak,email_1091366
382112616,2021-03-27,8,PP261519200033,monthly,1,em_20210227_ak,email_1091366
386602171,2021-04-27,8,PP261519200033,monthly,2,em_20210227_ak,email_1091366
386601560,2021-04-27,60,PP261519199061,monthly,2,em_20210227_ak,email_1091359
390909944,2021-05-27,60,PP261519199061,monthly,3,em_20210227_ak,email_1091359
382111962,2021-03-27,60,PP261519199061,monthly,1,em_20210227_ak,email_1091359
377737706,2021-02-27,60,PP261519199375,monthly,0,em_20210227_ak,email_1091366
390910119,2021-05-27,60,PP261519199375,monthly,3,em_20210227_ak,email_1091366
382112159,2021-03-27,60,PP261519199375,monthly,1,em_20210227_ak,email_1091366
386601748,2021-04-27,60,PP261519199375,monthly,2,em_20210227_ak,email_1091366
377727586,2021-02-27,22,PP261519198589,once,0,em_20210227_ak,email_1091353
378393123,2021-03-02,150,PP261519216803,once,0,em_20210227_ak,email_1091359
380767943,2021-03-18,150,PP261519316180,once,0,em_20210227_ak,email_1091353
377724327,2021-02-27,240,PP261519198330,once,0,em_20210227_ak,email_1091353
377736130,2021-02-27,202,PP261519199249,once,0,em_20210227_ak,email_1091353
377852611,2021-02-28,202,PP261519201569,once,0,em_20210227_ak,email_1091359
377744263,2021-02-27,36,PP261519199882,once,0,em_20210227_ak,email_1091353
377730071,2021-02-27,88,PP261519198779,once,0,em_20210227_ak,email_1091353
377719735,2021-02-27,50,PP261519197974,once,0,em_20210227_ak,email_1090088___subject_1468940
377720868,2021-02-27,50,PP261519198064,once,0,em_20210227_ak,email_1090088___subject_1468942
377721828,2021-02-27,50,PP261519198138,once,0,em_20210227_ak,email_1091353
390909376,2021-05-27,50,PP261519198154,monthly,3,em_20210227_ak,email_1091353
382111313,2021-03-27,50,PP261519198154,monthly,1,em_20210227_ak,email_1091353
377722028,2021-02-27,50,PP261519198154,monthly,0,em_20210227_ak,email_1091353
386600959,2021-04-27,50,PP261519198154,monthly,2,em_20210227_ak,email_1091353
377722231,2021-02-27,50,PP261519198171,once,0,em_20210227_ak,email_1090088___subject_1468942
377722269,2021-02-27,50,PP261519198174,once,0,em_20210227_ak,email_1090088___subject_1468940
377722307,2021-02-27,50,PP261519198177,once,0,em_20210227_ak,email_1090088___subject_1468941
386600982,2021-04-27,50,PP261519198204,monthly,2,em_20210227_ak,email_1091353
390909400,2021-05-27,50,PP261519198204,monthly,3,em_20210227_ak,email_1091353
382111347,2021-03-27,50,PP261519198204,monthly,1,em_20210227_ak,email_1091353
377722659,2021-02-27,50,PP261519198204,monthly,0,em_20210227_ak,email_1091353
377722728,2021-02-27,50,PP261519198209,once,0,em_20210227_ak,email_1091353
377722860,2021-02-27,50,PP261519198218,once,0,em_20210227_ak,email_1091353
377723334,2021-02-27,50,PP261519198253,once,0,em_20210227_ak,email_1091353
377723436,2021-02-27,50,PP261519198261,monthly,0,em_20210227_ak,email_1091353
377723439,2021-02-27,50,PP261519198261,once,0,em_20210227_ak,email_1091353
377723479,2021-02-27,50,PP261519198264,once,0,em_20210227_ak,email_1091353
377723550,2021-02-27,50,PP261519198269,once,0,em_20210227_ak,email_1091353
377723608,2021-02-27,50,PP261519198273,monthly,0,em_20210227_ak,email_1091353
377723681,2021-02-27,50,PP261519198279,once,0,em_20210227_ak,email_1090088___subject_1468942
377723879,2021-02-27,50,PP261519198295,once,0,em_20210227_ak,email_1091353
377723914,2021-02-27,50,PP261519198297,once,0,em_20210227_ak,email_1091353
377723933,2021-02-27,50,PP261519198299,once,0,em_20210227_ak,email_1090088___subject_1468940
377723936,2021-02-27,50,PP261519198299,once,0,em_20210227_ak,email_1091353
377724283,2021-02-27,50,PP261519198326,once,0,em_20210227_ak,email_1090088___subject_1468942
377724410,2021-02-27,50,PP261519198336,once,0,em_20210227_ak,email_1091353
377724404,2021-02-27,50,PP261519198336,once,0,em_20210227_ak,email_1091353
382111435,2021-03-27,50,PP261519198355,monthly,1,em_20210227_ak,email_1091353
377724671,2021-02-27,50,PP261519198355,monthly,0,em_20210227_ak,email_1091353
386601070,2021-04-27,50,PP261519198355,monthly,2,em_20210227_ak,email_1091353
390909489,2021-05-27,50,PP261519198355,monthly,3,em_20210227_ak,email_1091353
377724806,2021-02-27,50,PP261519198366,once,0,em_20210227_ak,email_1091353
377724851,2021-02-27,50,PP261519198370,once,0,em_20210227_ak,email_1091353
377725200,2021-02-27,50,PP261519198397,once,0,em_20210227_ak,email_1090088___subject_1468941
377725267,2021-02-27,50,PP261519198402,once,0,em_20210227_ak,email_1091353
377725284,2021-02-27,50,PP261519198403,once,0,em_20210227_ak,email_1091353
377725344,2021-02-27,50,PP261519198408,once,0,em_20210227_ak,email_1091353
377725381,2021-02-27,50,PP261519198412,once,0,em_20210227_ak,email_1091353
377725714,2021-02-27,50,PP261519198440,once,0,em_20210227_ak,email_1091353
377725792,2021-02-27,50,PP261519198446,once,0,em_20210227_ak,email_1091353
377725800,2021-02-27,50,PP261519198447,once,0,em_20210227_ak,email_1091353
377725846,2021-02-27,50,PP261519198451,once,0,em_20210227_ak,email_1091353
377725972,2021-02-27,50,PP261519198460,once,0,em_20210227_ak,email_1091353
377725990,2021-02-27,50,PP261519198462,once,0,em_20210227_ak,email_1091353
377726084,2021-02-27,50,PP261519198469,once,0,em_20210227_ak,email_1091353
377726097,2021-02-27,50,PP261519198470,once,0,em_20210227_ak,email_1091353
377726096,2021-02-27,50,PP261519198470,once,0,em_20210227_ak,email_1091353
377726099,2021-02-27,50,PP261519198470,once,0,em_20210227_ak,email_1091353
377726093,2021-02-27,50,PP261519198470,monthly,0,em_20210227_ak,email_1091353
377726174,2021-02-27,50,PP261519198476,once,0,em_20210227_ak,email_1091353
377726387,2021-02-27,50,PP261519198494,once,0,em_20210227_ak,email_1091353
377726430,2021-02-27,50,PP261519198497,once,0,em_20210227_ak,email_1091353
377726875,2021-02-27,50,PP261519198533,once,0,em_20210227_ak,email_1091353
377726900,2021-02-27,50,PP261519198535,once,0,em_20210227_ak,email_1090088___subject_1468942
377727042,2021-02-27,50,PP261519198546,once,0,em_20210227_ak,email_1091353
377727196,2021-02-27,50,PP261519198558,once,0,em_20210227_ak,email_1091353
377727262,2021-02-27,50,PP261519198564,once,0,em_20210227_ak,email_1091353
377727365,2021-02-27,50,PP261519198572,once,0,em_20210227_ak,email_1091353
377727357,2021-02-27,50,PP261519198572,once,0,em_20210227_ak,email_1091353
377727581,2021-02-27,50,PP261519198588,once,0,em_20210227_ak,email_1091353
377727625,2021-02-27,50,PP261519198592,once,0,em_20210227_ak,email_1091353
377727729,2021-02-27,50,PP261519198599,once,0,em_20210227_ak,email_1091353
377727825,2021-02-27,50,PP261519198607,once,0,em_20210227_ak,email_1090088___subject_1468941
377727893,2021-02-27,50,PP261519198612,once,0,em_20210227_ak,email_1091353
377727930,2021-02-27,50,PP261519198615,once,0,em_20210227_ak,email_1090088___subject_1468941
377728332,2021-02-27,50,PP261519198646,once,0,em_20210227_ak,email_1091353
377728391,2021-02-27,50,PP261519198649,once,0,em_20210227_ak,email_1091353
377728478,2021-02-27,50,PP261519198657,once,0,em_20210227_ak,email_1091353
377728633,2021-02-27,50,PP261519198669,once,0,em_20210227_ak,email_1091353
377728682,2021-02-27,50,PP261519198673,once,0,em_20210227_ak,email_1091353
377728754,2021-02-27,50,PP261519198678,once,0,em_20210227_ak,email_1091353
377729360,2021-02-27,50,PP261519198726,once,0,em_20210227_ak,email_1091353
377729474,2021-02-27,50,PP261519198735,once,0,em_20210227_ak,email_1091353
377729791,2021-02-27,50,PP261519198759,once,0,em_20210227_ak,email_1090088___subject_1468941
377729975,2021-02-27,50,PP261519198772,once,0,em_20210227_ak,email_1091353
377730220,2021-02-27,50,PP261519198789,once,0,em_20210227_ak,email_1091353
377730217,2021-02-27,50,PP261519198789,once,0,em_20210227_ak,email_1091353
377730226,2021-02-27,50,PP261519198790,once,0,em_20210227_ak,email_1090088___subject_1468941
377730306,2021-02-27,50,PP261519198796,once,0,em_20210227_ak,email_1090088___subject_1468941
377730665,2021-02-27,50,PP261519198824,once,0,em_20210227_ak,email_1091353
377730900,2021-02-27,50,PP261519198841,once,0,em_20210227_ak,email_1091353
377731073,2021-02-27,50,PP261519198854,once,0,em_20210227_ak,email_1090088___subject_1468940
377731115,2021-02-27,50,PP261519198857,once,0,em_20210227_ak,email_1091353
377731185,2021-02-27,50,PP261519198863,once,0,em_20210227_ak,email_1091359
377731221,2021-02-27,50,PP261519198866,once,0,em_20210227_ak,email_1091353
377731287,2021-02-27,50,PP261519198871,once,0,em_20210227_ak,email_1091359
377731401,2021-02-27,50,PP261519198880,once,0,em_20210227_ak,email_1091359
377731556,2021-02-27,50,PP261519198891,once,0,em_20210227_ak,email_1091359
377731855,2021-02-27,50,PP261519198914,monthly,0,em_20210227_ak,email_1091353
377731886,2021-02-27,50,PP261519198917,monthly,0,em_20210227_ak,email_1091359
377732094,2021-02-27,50,PP261519198934,once,0,em_20210227_ak,email_1091353
377732169,2021-02-27,50,PP261519198940,once,0,em_20210227_ak,email_1091353
377732241,2021-02-27,50,PP261519198945,once,0,em_20210227_ak,email_1091353
377732287,2021-02-27,50,PP261519198949,once,0,em_20210227_ak,email_1091359
377732330,2021-02-27,50,PP261519198952,once,0,em_20210227_ak,email_1091353
377732362,2021-02-27,50,PP261519198954,once,0,em_20210227_ak,email_1091353
377732415,2021-02-27,50,PP261519198959,once,0,em_20210227_ak,email_1090088___subject_1468940
377732510,2021-02-27,50,PP261519198966,once,0,em_20210227_ak,email_1091359
377732519,2021-02-27,50,PP261519198967,once,0,em_20210227_ak,email_1091353
377732648,2021-02-27,50,PP261519198977,once,0,em_20210227_ak,email_1091353
377732981,2021-02-27,50,PP261519199002,once,0,em_20210227_ak,email_1091353
377733086,2021-02-27,50,PP261519199011,once,0,em_20210227_ak,email_1091353
377733160,2021-02-27,50,PP261519199016,once,0,em_20210227_ak,email_1091353
377733168,2021-02-27,50,PP261519199017,once,0,em_20210227_ak,email_1091353
377733300,2021-02-27,50,PP261519199027,once,0,em_20210227_ak,email_1091353
377733315,2021-02-27,50,PP261519199028,once,0,em_20210227_ak,email_1091353
377733349,2021-02-27,50,PP261519199029,once,0,em_20210227_ak,email_1091359
377733857,2021-02-27,50,PP261519199069,once,0,em_20210227_ak,email_1091359
377734076,2021-02-27,50,PP261519199086,once,0,em_20210227_ak,email_1091353
377734128,2021-02-27,50,PP261519199091,once,0,em_20210227_ak,email_1091353
377734218,2021-02-27,50,PP261519199098,once,0,em_20210227_ak,email_1091353
377734307,2021-02-27,50,PP261519199105,once,0,em_20210227_ak,email_1091353
377734582,2021-02-27,50,PP261519199127,once,0,em_20210227_ak,email_1091353
377734616,2021-02-27,50,PP261519199130,once,0,em_20210227_ak,email_1091359
377734658,2021-02-27,50,PP261519199133,once,0,em_20210227_ak,email_1091353
377734903,2021-02-27,50,PP261519199154,once,0,em_20210227_ak,email_1091359
377735084,2021-02-27,50,PP261519199168,once,0,em_20210227_ak,email_1091353
377735136,2021-02-27,50,PP261519199171,once,0,em_20210227_ak,email_1091359
377735182,2021-02-27,50,PP261519199174,once,0,em_20210227_ak,email_1091366
377735227,2021-02-27,50,PP261519199178,once,0,em_20210227_ak,email_1091353
377735293,2021-02-27,50,PP261519199182,once,0,em_20210227_ak,email_1091366
377735300,2021-02-27,50,PP261519199182,monthly,0,em_20210227_ak,email_1091353
377735391,2021-02-27,50,PP261519199189,once,0,em_20210227_ak,email_1090088___subject_1468941
377735394,2021-02-27,50,PP261519199190,once,0,em_20210227_ak,email_1091353
377735424,2021-02-27,50,PP261519199192,once,0,em_20210227_ak,email_1091366
377735464,2021-02-27,50,PP261519199195,once,0,em_20210227_ak,email_1091359
377735556,2021-02-27,50,PP261519199202,monthly,0,em_20210227_ak,email_1091353
386601645,2021-04-27,50,PP261519199202,monthly,2,em_20210227_ak,email_1091353
390910020,2021-05-27,50,PP261519199202,monthly,3,em_20210227_ak,email_1091353
382112041,2021-03-27,50,PP261519199202,monthly,1,em_20210227_ak,email_1091353
377735559,2021-02-27,50,PP261519199203,once,0,em_20210227_ak,email_1091359
377735593,2021-02-27,50,PP261519199205,once,0,em_20210227_ak,email_1091366
377735611,2021-02-27,50,PP261519199207,once,0,em_20210227_ak,email_1091366
377735679,2021-02-27,50,PP261519199212,once,0,em_20210227_ak,email_1091353
377735711,2021-02-27,50,PP261519199215,once,0,em_20210227_ak,email_1091366
377735722,2021-02-27,50,PP261519199216,once,0,em_20210227_ak,email_1091353
377736037,2021-02-27,50,PP261519199242,once,0,em_20210227_ak,email_1091366
377736136,2021-02-27,50,PP261519199250,once,0,em_20210227_ak,email_1091366
377736272,2021-02-27,50,PP261519199260,once,0,em_20210227_ak,email_1091359
377736358,2021-02-27,50,PP261519199268,once,0,em_20210227_ak,email_1091353
377736434,2021-02-27,50,PP261519199275,once,0,em_20210227_ak,email_1091353
377736683,2021-02-27,50,PP261519199294,once,0,em_20210227_ak,email_1091359
377736689,2021-02-27,50,PP261519199295,once,0,em_20210227_ak,email_1091366
377736881,2021-02-27,50,PP261519199310,once,0,em_20210227_ak,email_1091353
377736956,2021-02-27,50,PP261519199316,once,0,em_20210227_ak,email_1091366
377736961,2021-02-27,50,PP261519199316,once,0,em_20210227_ak,email_1091366
377737161,2021-02-27,50,PP261519199331,once,0,em_20210227_ak,email_1091353
377737159,2021-02-27,50,PP261519199331,once,0,em_20210227_ak,email_1091359
377737179,2021-02-27,50,PP261519199333,once,0,em_20210227_ak,email_1091353
377737186,2021-02-27,50,PP261519199333,once,0,em_20210227_ak,email_1091353
377737354,2021-02-27,50,PP261519199346,once,0,em_20210227_ak,email_1091366
377737381,2021-02-27,50,PP261519199348,once,0,em_20210227_ak,email_1091353
377737414,2021-02-27,50,PP261519199350,once,0,em_20210227_ak,email_1091366
377737420,2021-02-27,50,PP261519199351,once,0,em_20210227_ak,email_1090088___subject_1468942
377737489,2021-02-27,50,PP261519199357,once,0,em_20210227_ak,email_1091359
377737747,2021-02-27,50,PP261519199378,once,0,em_20210227_ak,email_1091353
377737823,2021-02-27,50,PP261519199384,once,0,em_20210227_ak,email_1091353
377737849,2021-02-27,50,PP261519199386,once,0,em_20210227_ak,email_1091366
390910114,2021-05-27,50,PP261519199387,monthly,3,em_20210227_ak,email_1091366
386601763,2021-04-27,50,PP261519199387,monthly,2,em_20210227_ak,email_1091366
377737868,2021-02-27,50,PP261519199387,monthly,0,em_20210227_ak,email_1091366
382112168,2021-03-27,50,PP261519199387,monthly,1,em_20210227_ak,email_1091366
377737931,2021-02-27,50,PP261519199393,once,0,em_20210227_ak,email_1091353
377738017,2021-02-27,50,PP261519199400,once,0,em_20210227_ak,email_1091359
377738038,2021-02-27,50,PP261519199402,once,0,em_20210227_ak,email_1091366
377738112,2021-02-27,50,PP261519199407,once,0,em_20210227_ak,email_1091353
377738129,2021-02-27,50,PP261519199409,once,0,em_20210227_ak,email_1091366
377738228,2021-02-27,50,PP261519199417,once,0,em_20210227_ak,email_1091353
377738270,2021-02-27,50,PP261519199420,once,0,em_20210227_ak,email_1091366
377738267,2021-02-27,50,PP261519199420,once,0,em_20210227_ak,email_1091359
377738679,2021-02-27,50,PP261519199454,once,0,em_20210227_ak,email_1091353
377739031,2021-02-27,50,PP261519199482,once,0,em_20210227_ak,email_1091353
377739114,2021-02-27,50,PP261519199488,once,0,em_20210227_ak,email_1091353
377739191,2021-02-27,50,PP261519199495,once,0,em_20210227_ak,email_1091366
377739197,2021-02-27,50,PP261519199496,once,0,em_20210227_ak,email_1091353
377739233,2021-02-27,50,PP261519199498,once,0,em_20210227_ak,email_1091353
377739552,2021-02-27,50,PP261519199521,once,0,em_20210227_ak,email_1091353
377739544,2021-02-27,50,PP261519199521,once,0,em_20210227_ak,email_1091353
377739567,2021-02-27,50,PP261519199522,once,0,em_20210227_ak,email_1091366
377739695,2021-02-27,50,PP261519199532,once,0,em_20210227_ak,email_1091359
377740134,2021-02-27,50,PP261519199565,once,0,em_20210227_ak,email_1091359
377740283,2021-02-27,50,PP261519199576,once,0,em_20210227_ak,email_1091353
377740863,2021-02-27,50,PP261519199624,once,0,em_20210227_ak,email_1091353
377741216,2021-02-27,50,PP261519199651,once,0,em_20210227_ak,email_1091366
377741242,2021-02-27,50,PP261519199653,once,0,em_20210227_ak,email_1091366
377741372,2021-02-27,50,PP261519199665,once,0,em_20210227_ak,email_1091359
377741398,2021-02-27,50,PP261519199667,once,0,em_20210227_ak,email_1091359
377741445,2021-02-27,50,PP261519199671,once,0,em_20210227_ak,email_1091353
377741677,2021-02-27,50,PP261519199689,once,0,em_20210227_ak,email_1091359
377741753,2021-02-27,50,PP261519199695,once,0,em_20210227_ak,email_1091353
377741933,2021-02-27,50,PP261519199707,once,0,em_20210227_ak,email_1091366
377741984,2021-02-27,50,PP261519199712,once,0,em_20210227_ak,email_1091353
377742009,2021-02-27,50,PP261519199714,once,0,em_20210227_ak,email_1090088___subject_1468942
377742316,2021-02-27,50,PP261519199735,once,0,em_20210227_ak,email_1091353
377742528,2021-02-27,50,PP261519199752,monthly,0,em_20210227_ak,email_1091353
377742538,2021-02-27,50,PP261519199753,once,0,em_20210227_ak,email_1091353
377742612,2021-02-27,50,PP261519199759,once,0,em_20210227_ak,email_1091359
377742779,2021-02-27,50,PP261519199772,once,0,em_20210227_ak,email_1091359
377742912,2021-02-27,50,PP261519199782,once,0,em_20210227_ak,email_1091353
377742937,2021-02-27,50,PP261519199784,once,0,em_20210227_ak,email_1091353
377743062,2021-02-27,50,PP261519199792,once,0,em_20210227_ak,email_1090088___subject_1468942
377743119,2021-02-27,50,PP261519199797,once,0,em_20210227_ak,email_1091366
377743206,2021-02-27,50,PP261519199804,once,0,em_20210227_ak,email_1090088___subject_1468941
377743512,2021-02-27,50,PP261519199826,once,0,em_20210227_ak,email_1091359
377743520,2021-02-27,50,PP261519199827,once,0,em_20210227_ak,email_1091353
377743568,2021-02-27,50,PP261519199830,once,0,em_20210227_ak,email_1091366
377743632,2021-02-27,50,PP261519199835,once,0,em_20210227_ak,email_1091353
377743806,2021-02-27,50,PP261519199848,once,0,em_20210227_ak,email_1091353
377743829,2021-02-27,50,PP261519199850,once,0,em_20210227_ak,email_1091366
377743907,2021-02-27,50,PP261519199856,once,0,em_20210227_ak,email_1091359
377743981,2021-02-27,50,PP261519199862,once,0,em_20210227_ak,email_1091353
390910410,2021-05-27,50,PP261519199874,monthly,3,em_20210227_ak,email_1091366
382112507,2021-03-27,50,PP261519199874,monthly,1,em_20210227_ak,email_1091366
386602063,2021-04-27,50,PP261519199874,monthly,2,em_20210227_ak,email_1091366
377744178,2021-02-27,50,PP261519199876,once,0,em_20210227_ak,email_1091366
377744274,2021-02-27,50,PP261519199883,once,0,em_20210227_ak,email_1091353
377744533,2021-02-27,50,PP261519199903,once,0,em_20210227_ak,email_1091366
377744535,2021-02-27,50,PP261519199903,once,0,em_20210227_ak,email_1091353
377744927,2021-02-27,50,PP261519199936,once,0,em_20210227_ak,email_1091366
377744949,2021-02-27,50,PP261519199937,once,0,em_20210227_ak,email_1091353
377745055,2021-02-27,50,PP261519199945,once,0,em_20210227_ak,email_1091353
377745261,2021-02-27,50,PP261519199962,once,0,em_20210227_ak,email_1091359
377745291,2021-02-27,50,PP261519199965,once,0,em_20210227_ak,email_1090088___subject_1468942
377745368,2021-02-27,50,PP261519199970,once,0,em_20210227_ak,email_1091353
377745711,2021-02-27,50,PP261519199995,once,0,em_20210227_ak,email_1091359
377746386,2021-02-27,50,PP261519200045,once,0,em_20210227_ak,email_1091353
377746409,2021-02-27,50,PP261519200047,once,0,em_20210227_ak,email_1091353
377747045,2021-02-27,50,PP261519200101,once,0,em_20210227_ak,
377747059,2021-02-27,50,PP261519200102,once,0,em_20210227_ak,email_1091353
377747256,2021-02-27,50,PP261519200117,once,0,em_20210227_ak,email_1091353
377748091,2021-02-27,50,PP261519200182,once,0,em_20210227_ak,email_1091353
377748929,2021-02-27,50,PP261519200251,once,0,em_20210227_ak,email_1091366
377749096,2021-02-27,50,PP261519200264,once,0,em_20210227_ak,email_1091353
377749359,2021-02-27,50,PP261519200286,once,0,em_20210227_ak,email_1091353
377749728,2021-02-27,50,PP261519200314,monthly,0,em_20210227_ak,email_1091359
377749938,2021-02-27,50,PP261519200330,once,0,em_20210227_ak,email_1090088___subject_1468941
377750454,2021-02-27,50,PP261519200370,once,0,em_20210227_ak,email_1091353
377750992,2021-02-27,50,PP261519200412,once,0,em_20210227_ak,email_1091353
377751849,2021-02-27,50,PP261519200483,once,0,em_20210227_ak,email_1091359
390910776,2021-05-27,50,PP261519200485,monthly,3,em_20210227_ak,email_1091353
386602453,2021-04-27,50,PP261519200485,monthly,2,em_20210227_ak,email_1091353
382112947,2021-03-27,50,PP261519200485,monthly,1,em_20210227_ak,email_1091353
377751874,2021-02-27,50,PP261519200485,monthly,0,em_20210227_ak,email_1091353
377752010,2021-02-27,50,PP261519200496,once,0,em_20210227_ak,email_1090088___subject_1468941
377752596,2021-02-27,50,PP261519200543,once,0,em_20210227_ak,email_1091366
377752804,2021-02-27,50,PP261519200559,once,0,em_20210227_ak,email_1091353
377752847,2021-02-27,50,PP261519200563,once,0,em_20210227_ak,email_1091353
377753701,2021-02-27,50,PP261519200629,once,0,em_20210227_ak,email_1091366
387513462,2021-05-01,50,PP261519200645,monthly,2,em_20210227_ak,email_1091353
390910865,2021-05-27,50,PP261519200645,monthly,3,em_20210227_ak,email_1091353
382113050,2021-03-27,50,PP261519200645,monthly,1,em_20210227_ak,email_1091353
377753891,2021-02-27,50,PP261519200645,monthly,0,em_20210227_ak,email_1091353
377754236,2021-02-27,50,PP261519200673,once,0,em_20210227_ak,email_1091366
377754470,2021-02-27,50,PP261519200692,once,0,em_20210227_ak,email_1091353
377754707,2021-02-27,50,PP261519200712,once,0,em_20210227_ak,email_1091366
377754721,2021-02-27,50,PP261519200713,once,0,em_20210227_ak,email_1091353
377755274,2021-02-27,50,PP261519200757,once,0,em_20210227_ak,email_1091353
377755391,2021-02-27,50,PP261519200766,once,0,em_20210227_ak,email_1091366
377755997,2021-02-27,50,PP261519200811,once,0,em_20210227_ak,email_1091359
377756339,2021-02-27,50,PP261519200837,once,0,em_20210227_ak,email_1091353
377757422,2021-02-27,50,PP261519200923,once,0,em_20210227_ak,email_1091359
377757854,2021-02-27,50,PP261519200957,once,0,em_20210227_ak,email_1091353
377757917,2021-02-27,50,PP261519200961,once,0,em_20210227_ak,email_1091353
377758396,2021-02-27,50,PP261519201002,once,0,em_20210227_ak,email_1090088___subject_1468940
377758677,2021-02-27,50,PP261519201024,once,0,em_20210227_ak,email_1090088___subject_1468941
377758751,2021-02-27,50,PP261519201030,once,0,em_20210227_ak,email_1091353
377759091,2021-02-27,50,PP261519201057,once,0,em_20210227_ak,email_1091359
377759182,2021-02-27,50,PP261519201064,once,0,em_20210227_ak,email_1091366
377759282,2021-02-27,50,PP261519201072,once,0,em_20210227_ak,email_1091353
377759344,2021-02-27,50,PP261519201077,once,0,em_20210227_ak,email_1091366
377759556,2021-02-27,50,PP261519201094,once,0,em_20210227_ak,email_1091353
377760426,2021-02-28,50,PP261519201162,once,0,em_20210227_ak,email_1091366
377760783,2021-02-28,50,PP261519201190,once,0,em_20210227_ak,email_1091353
377760911,2021-02-28,50,PP261519201200,once,0,em_20210227_ak,email_1091359
377761058,2021-02-28,50,PP261519201211,once,0,em_20210227_ak,email_1091353
377761126,2021-02-28,50,PP261519201216,once,0,em_20210227_ak,email_1091359
377761419,2021-02-28,50,PP261519201239,once,0,em_20210227_ak,email_1091353
377761590,2021-02-28,50,PP261519201251,once,0,em_20210227_ak,
